source_file,source_page,serial_no,date,date_raw,transmission_zone,voltage_class_kv,asset_station_text,station_codes,opened_at,closed_at,duration_text,duration_minutes,opened_hour,opened_hour_bucket,remarks,outage_type,raw_text
OUTAGES JAN-26.pdf,148,4055,25/01/26,25-Jan-26,BANGALORE,66,"66KV SUBRAMANYAPURA 220 - REMCO 2 - RR NAGARA - GLOBAL (EHT)REMCO GIS, GLOBAL(EHT)",,6:37,6:48,0:11,11,6,day_other,TRIPPED ON FAULT,forced,"BANGALORE 6666KV SUBRAMANYAPURA 220 - REMCO 2 - RR NAGARA - GLOBAL (EHT)REMCO GIS, GLOBAL(EHT) 06:37 06:48 00:11 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,148,4056,25/01/26,25-Jan-26,BANGALORE,66,66KV T GOLLAHALLI 220 - KGF 1 NO STATION AFFECTED,,0:00,23:59,23:59,1439,0,night_offpeak,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV T GOLLAHALLI 220 - KGF 1 NO STATION AFFECTED 00:00 23:59 23:59 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,148,4057,25/01/26,25-Jan-26,BANGALORE,66,"66KV T GOLLAHALLI 220 - KGF 2 KGF, KAMASAMUDRA, BEML",,8:03,8:19,0:16,16,8,day_other,TRIPPED ON FAULT,forced,"BANGALORE 66 66KV T GOLLAHALLI 220 - KGF 2 KGF, KAMASAMUDRA, BEML 08:03 08:19 00:16 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,149,4058,25/01/26,25-Jan-26,BANGALORE,66,"66KV T GOLLAHALLI 220 - KGF 2 KGF, KAMASAMUDRA, BEML",,10:25,14:05,3:40,220,10,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,"BANGALORE 66 66KV T GOLLAHALLI 220 - KGF 2 KGF, KAMASAMUDRA, BEML 10:25 14:05 03:40 LINE CLEAR AVAILED"
OUTAGES JAN-26.pdf,149,4059,25/01/26,25-Jan-26,BANGALORE,66,HV1 EPIP WHITEFIELD 220,,11:34,11:45,0:11,11,11,solar_window,TRIPPED ON FAULT,forced,BANGALORE 66 HV1 EPIP WHITEFIELD 220 11:34 11:45 00:11 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,149,4060,25/01/26,25-Jan-26,BANGALORE,66,HV1 DODDABELAVANGALA,,0:35,0:55,0:20,20,0,night_offpeak,TRIPPED ON FAULT,forced,BANGALORE 66 HV1 DODDABELAVANGALA 00:35 00:55 00:20 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,149,4061,25/01/26,25-Jan-26,BANGALORE,66,HV1 KOLAR 220,,9:03,17:00,7:57,477,9,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV1 KOLAR 220 09:03 17:00 07:57 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4062,25/01/26,25-Jan-26,BANGALORE,66,HV2 JADIGENAHALLI,,5:30,5:44,0:14,14,5,night_offpeak,TRIPPED ON FAULT,forced,BANGALORE 66 HV2 JADIGENAHALLI 05:30 05:44 00:14 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,149,4063,25/01/26,25-Jan-26,BANGALORE,66,HV2 VIDYANAGAR,,16:20,18:20,2:00,120,16,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 VIDYANAGAR 16:20 18:20 02:00 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4064,25/01/26,25-Jan-26,BANGALORE,66,HV2 KOLAR 220,,9:03,16:46,7:43,463,9,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 KOLAR 220 09:03 16:46 07:43 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4065,25/01/26,25-Jan-26,BANGALORE,66,HV2 BEVOOR,,10:00,10:05,0:05,5,10,solar_window,TRIPPED ON FAULT,forced,BANGALORE 66 HV2 BEVOOR 10:00 10:05 00:05 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,149,4066,25/01/26,25-Jan-26,BANGALORE,66,HV2 ATTIBELE,,12:02,12:08,0:06,6,12,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 ATTIBELE 12:02 12:08 00:06 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4067,25/01/26,25-Jan-26,BANGALORE,66,HV2 ATTIBELE,,13:48,13:52,0:04,4,13,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 ATTIBELE 13:48 13:52 00:04 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4068,25/01/26,25-Jan-26,BANGALORE,66,HV3 KOLAR 220,,9:06,17:05,7:59,479,9,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV3 KOLAR 220 09:06 17:05 07:59 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4069,25/01/26,25-Jan-26,BANGALORE,66,HV3 ATTIBELE,,12:02,12:08,0:06,6,12,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV3 ATTIBELE 12:02 12:08 00:06 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4070,25/01/26,25-Jan-26,BANGALORE,66,HV3 ATTIBELE,,13:48,13:52,0:04,4,13,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV3 ATTIBELE 13:48 13:52 00:04 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4071,25/01/26,25-Jan-26,BANGALORE,220,220KV DEVANAHALLI 400 GIS - NRS DB PURA 220 2NO STATION AFFECTED,,0:00,23:59,23:59,1439,0,night_offpeak,TRIPPED ON FAULT,forced,BANGALORE 220220KV DEVANAHALLI 400 GIS - NRS DB PURA 220 2NO STATION AFFECTED 00:00 23:59 23:59 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,149,4072,25/01/26,25-Jan-26,BANGALORE,220,220KV KOLAR 220 - BANGARPET TRACTION 1BANGARPETE RAILWAY TRACTION,,10:05,14:28,4:23,263,10,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220220KV KOLAR 220 - BANGARPET TRACTION 1BANGARPETE RAILWAY TRACTION10:05 14:28 04:23 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4073,25/01/26,25-Jan-26,BANGALORE,220,220KV KOLAR 220 - BANGARPET TRACTION 2BANGARPETE RAILWAY TRACTION,,10:05,14:28,4:23,263,10,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220220KV KOLAR 220 - BANGARPET TRACTION 2BANGARPETE RAILWAY TRACTION10:05 14:28 04:23 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4074,25/01/26,25-Jan-26,BANGALORE,220,220KV KOLAR 220 - MALUR 1 MALUR 220,,9:47,17:50,8:03,483,9,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220 220KV KOLAR 220 - MALUR 1 MALUR 220 09:47 17:50 08:03 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4075,25/01/26,25-Jan-26,BANGALORE,220,220KV KOLAR 220 - MALUR 2 MALUR 220,,9:47,18:22,8:35,515,9,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220 220KV KOLAR 220 - MALUR 2 MALUR 220 09:47 18:22 08:35 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4076,25/01/26,25-Jan-26,BANGALORE,220,220KV KOLAR 220 - MALUR 3 MALUR 220,,9:47,18:23,8:36,516,9,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220 220KV KOLAR 220 - MALUR 3 MALUR 220 09:47 18:23 08:36 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4077,25/01/26,25-Jan-26,BANGALORE,220,220KV MANYATA 220 - SAHAKARNAGAR 220 NO STATION AFFECTED,,7:28,10:04,2:36,156,7,day_other,TRIPPED ON FAULT,forced,BANGALORE 220 220KV MANYATA 220 - SAHAKARNAGAR 220 NO STATION AFFECTED 07:28 10:04 02:36 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,149,4078,25/01/26,25-Jan-26,BANGALORE,220,220KV PGCIL KOLAR 400 - KOLAR 1 KOLAR 220,,10:31,17:47,7:16,436,10,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220 220KV PGCIL KOLAR 400 - KOLAR 1 KOLAR 220 10:31 17:47 07:16 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4079,25/01/26,25-Jan-26,BANGALORE,220,220KV PGCIL KOLAR 400 - KOLAR 2 KOLAR 220,,10:33,14:26,3:53,233,10,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220 220KV PGCIL KOLAR 400 - KOLAR 2 KOLAR 220 10:33 14:26 03:53 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4080,25/01/26,25-Jan-26,BANGALORE,220,HV1 KOLAR 220,,9:06,16:08,7:02,422,9,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220 HV1 KOLAR 220 09:06 16:08 07:02 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4081,25/01/26,25-Jan-26,BANGALORE,220,HV1 MALUR 220,,9:20,17:51,8:31,511,9,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220 HV1 MALUR 220 09:20 17:51 08:31 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4082,25/01/26,25-Jan-26,BANGALORE,220,HV2 KOLAR 220,,9:06,16:59,7:53,473,9,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220 HV2 KOLAR 220 09:06 16:59 07:53 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4083,25/01/26,25-Jan-26,BANGALORE,220,HV2 MALUR 220,,9:20,17:51,8:31,511,9,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220 HV2 MALUR 220 09:20 17:51 08:31 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,149,4084,25/01/26,25-Jan-26,BANGALORE,220,HV3 KOLAR 220,,9:06,16:46,7:40,460,9,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220 HV3 KOLAR 220 09:06 16:46 07:40 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,153,4177,26/01/26,26-Jan-26,BANGALORE,66,"66KV DABASPETE 220 - SK STEEL SK STEEL, KOLALA",,6:45,11:51,5:06,306,6,day_other,TRIPPED ON FAULT,forced,"BANGALORE 66 66KV DABASPETE 220 - SK STEEL SK STEEL, KOLALA 06:45 11:51 05:06 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,153,4178,26/01/26,26-Jan-26,BANGALORE,66,66KV GOKULA - HMT EHT HMT(EHT),,10:16,10:40,0:24,24,10,solar_window,TRIPPED ON FAULT,forced,BANGALORE 66 66KV GOKULA - HMT EHT HMT(EHT) 10:16 10:40 00:24 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,153,4179,26/01/26,26-Jan-26,BANGALORE,66,"66KV KANAKAPURA 220 - SHIVANAHALLI KMF - DODDALAHALLI - TK HALLISHIVANAHALLI DIARY, DODDALAHALLI",,12:14,12:34,0:20,20,12,solar_window,TRIPPED ON FAULT,forced,"BANGALORE 6666KV KANAKAPURA 220 - SHIVANAHALLI KMF - DODDALAHALLI - TK HALLISHIVANAHALLI DIARY, DODDALAHALLI12:14 12:34 00:20 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,153,4180,26/01/26,26-Jan-26,BANGALORE,66,66KV KORAMANGALA 220 - AUSTIN TOWN 1 AUSTIN TOWN,,15:57,16:10,0:13,13,15,solar_window,TRIPPED ON FAULT,forced,BANGALORE 66 66KV KORAMANGALA 220 - AUSTIN TOWN 1 AUSTIN TOWN 15:57 16:10 00:13 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,153,4181,26/01/26,26-Jan-26,BANGALORE,66,66KV KORAMANGALA 220 - AUSTIN TOWN-2 AUSTIN TOWN,,15:57,16:10,0:13,13,15,solar_window,TRIPPED ON FAULT,forced,BANGALORE 66 66KV KORAMANGALA 220 - AUSTIN TOWN-2 AUSTIN TOWN 15:57 16:10 00:13 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,153,4182,26/01/26,26-Jan-26,BANGALORE,66,"66KV KYALANUR - TALAGAWARAKYALANUR, VEMGAL, TALAGUNDA",,6:35,6:40,0:05,5,6,day_other,LINE CLEAR AVAILED,planned_or_line_clear,"BANGALORE 66 66KV KYALANUR - TALAGAWARAKYALANUR, VEMGAL, TALAGUNDA06:35 06:40 00:05 LINE CLEAR AVAILED"
OUTAGES JAN-26.pdf,153,4183,26/01/26,26-Jan-26,BANGALORE,66,66KV MALUR 220 - TEKAL - KGF 1 TEKAL,,6:29,6:37,0:08,8,6,day_other,TRIPPED ON FAULT,forced,BANGALORE 66 66KV MALUR 220 - TEKAL - KGF 1 TEKAL 06:29 06:37 00:08 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,153,4184,26/01/26,26-Jan-26,BANGALORE,66,66KV MITTEMARI 220 - SOMANATHAPURA SOMANATHAPURA,,6:35,6:45,0:10,10,6,day_other,TRIPPED ON FAULT,forced,BANGALORE 66 66KV MITTEMARI 220 - SOMANATHAPURA SOMANATHAPURA 06:35 06:45 00:10 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,153,4185,26/01/26,26-Jan-26,BANGALORE,66,66KV NRS 220 - BRIGADE GATEWAY BRIGADE GATEWAY,,16:30,17:34,1:04,64,16,day_other,MAIN SUPPLY FAILED,forced,BANGALORE 66 66KV NRS 220 - BRIGADE GATEWAY BRIGADE GATEWAY 16:30 17:34 01:04 MAIN SUPPLY FAILED
OUTAGES JAN-26.pdf,153,4186,26/01/26,26-Jan-26,BANGALORE,66,66KV NRS 220 - PALLADIUM PALLADIUM,,16:30,17:28,0:58,58,16,day_other,MAIN SUPPLY FAILED,forced,BANGALORE 66 66KV NRS 220 - PALLADIUM PALLADIUM 16:30 17:28 00:58 MAIN SUPPLY FAILED
OUTAGES JAN-26.pdf,153,4187,26/01/26,26-Jan-26,BANGALORE,66,66KV NRS 220 - TELECOM LAYOUT 1 TELECOM LAYOUT,,16:30,17:34,1:04,64,16,day_other,MAIN SUPPLY FAILED,forced,BANGALORE 66 66KV NRS 220 - TELECOM LAYOUT 1 TELECOM LAYOUT 16:30 17:34 01:04 MAIN SUPPLY FAILED
OUTAGES JAN-26.pdf,153,4188,26/01/26,26-Jan-26,BANGALORE,66,66KV NRS 220 - VIJAYANAGAR VIJAYNAGAR(TR2),,16:30,17:13,0:43,43,16,day_other,MAIN SUPPLY FAILED,forced,BANGALORE 66 66KV NRS 220 - VIJAYANAGAR VIJAYNAGAR(TR2) 16:30 17:13 00:43 MAIN SUPPLY FAILED
OUTAGES JAN-26.pdf,153,4189,26/01/26,26-Jan-26,BANGALORE,66,"66KV NRS DB PURA 220 - VIJAYAPURA VIJAYPURA, JANGAMKOTE",,6:30,6:45,0:15,15,6,day_other,TRIPPED ON FAULT,forced,"BANGALORE 66 66KV NRS DB PURA 220 - VIJAYAPURA VIJAYPURA, JANGAMKOTE 06:30 06:45 00:15 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,153,4190,26/01/26,26-Jan-26,BANGALORE,66,"66KV SRS PEENYA 220 - MEI LAYOUT ALUR, BIEC, MEI LAYOUT",,14:54,16:58,2:04,124,14,solar_window,TRIPPED ON FAULT,forced,"BANGALORE 66 66KV SRS PEENYA 220 - MEI LAYOUT ALUR, BIEC, MEI LAYOUT 14:54 16:58 02:04 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,153,4191,26/01/26,26-Jan-26,BANGALORE,66,66KV T GOLLAHALLI 220 - KGF 1 NO STATION AFFECTED,,0:00,23:59,23:59,1439,0,night_offpeak,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV T GOLLAHALLI 220 - KGF 1 NO STATION AFFECTED 00:00 23:59 23:59 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,153,4192,26/01/26,26-Jan-26,BANGALORE,66,"66KV TEKAL - BUDIKOTE BUDIKOTE, THORALAKKI",,6:29,6:50,0:21,21,6,day_other,TRIPPED ON FAULT,forced,"BANGALORE 66 66KV TEKAL - BUDIKOTE BUDIKOTE, THORALAKKI 06:29 06:50 00:21 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,153,4193,26/01/26,26-Jan-26,BANGALORE,66,"66KV YENNIGADALE - SOMANATHAPURA - CHELURCHELUR, CHAKAVELU",,6:35,6:50,0:15,15,6,day_other,TRIPPED ON FAULT,forced,"BANGALORE 6666KV YENNIGADALE - SOMANATHAPURA - CHELURCHELUR, CHAKAVELU 06:35 06:50 00:15 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,153,4194,26/01/26,26-Jan-26,BANGALORE,66,HV1 NRS RAJAJINAGAR 220,,16:30,17:33,1:03,63,16,day_other,MAIN SUPPLY FAILED,forced,BANGALORE 66 HV1 NRS RAJAJINAGAR 220 16:30 17:33 01:03 MAIN SUPPLY FAILED
OUTAGES JAN-26.pdf,153,4195,26/01/26,26-Jan-26,BANGALORE,66,HV1 D CROSS,,1:23,1:48,0:25,25,1,night_offpeak,TRIPPED ON FAULT,forced,BANGALORE 66 HV1 D CROSS 01:23 01:48 00:25 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,153,4196,26/01/26,26-Jan-26,BANGALORE,66,HV1 D CROSS,,7:39,8:06,0:27,27,7,day_other,TRIPPED ON FAULT,forced,BANGALORE 66 HV1 D CROSS 07:39 08:06 00:27 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,153,4197,26/01/26,26-Jan-26,BANGALORE,66,HV1 AVERAHALLI,,7:28,7:37,0:09,9,7,day_other,TRIPPED ON FAULT,forced,BANGALORE 66 HV1 AVERAHALLI 07:28 07:37 00:09 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,153,4198,26/01/26,26-Jan-26,BANGALORE,66,HV1 ATTIBELE,,16:48,17:03,0:15,15,16,day_other,TRIPPED ON FAULT,forced,BANGALORE 66 HV1 ATTIBELE 16:48 17:03 00:15 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,153,4199,26/01/26,26-Jan-26,BANGALORE,66,HV2 NRS RAJAJINAGAR 220,,16:30,18:20,1:50,110,16,day_other,TRIPPED ON FAULT,forced,BANGALORE 66 HV2 NRS RAJAJINAGAR 220 16:30 18:20 01:50 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,153,4200,26/01/26,26-Jan-26,BANGALORE,66,HV2 VENKATARAYANADODDI,,13:40,14:30,0:50,50,13,solar_window,TRIPPED ON FAULT,forced,BANGALORE 66 HV2 VENKATARAYANADODDI 13:40 14:30 00:50 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,153,4201,26/01/26,26-Jan-26,BANGALORE,66,HV2 VENKATARAYANADODDI,,17:14,17:30,0:16,16,17,day_other,TRIPPED ON FAULT,forced,BANGALORE 66 HV2 VENKATARAYANADODDI 17:14 17:30 00:16 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,153,4202,26/01/26,26-Jan-26,BANGALORE,66,HV2 ATTIBELE,,13:45,14:18,0:33,33,13,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 ATTIBELE 13:45 14:18 00:33 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,153,4203,26/01/26,26-Jan-26,BANGALORE,66,HV3 NRS RAJAJINAGAR 220,,16:30,17:32,1:02,62,16,day_other,MAIN SUPPLY FAILED,forced,BANGALORE 66 HV3 NRS RAJAJINAGAR 220 16:30 17:32 01:02 MAIN SUPPLY FAILED
OUTAGES JAN-26.pdf,154,4204,26/01/26,26-Jan-26,BANGALORE,66,HV3 ELECTRONIC,,12:58,15:57,2:59,179,12,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV3 ELECTRONIC 12:58 15:57 02:59 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,154,4205,26/01/26,26-Jan-26,BANGALORE,66,HV4 NRS RAJAJINAGAR 220,,16:30,17:29,0:59,59,16,day_other,MAIN SUPPLY FAILED,forced,BANGALORE 66 HV4 NRS RAJAJINAGAR 220 16:30 17:29 00:59 MAIN SUPPLY FAILED
OUTAGES JAN-26.pdf,154,4206,26/01/26,26-Jan-26,BANGALORE,66,HV5 NRS RAJAJINAGAR 220,,16:30,17:32,1:02,62,16,day_other,MAIN SUPPLY FAILED,forced,BANGALORE 66 HV5 NRS RAJAJINAGAR 220 16:30 17:32 01:02 MAIN SUPPLY FAILED
OUTAGES JAN-26.pdf,154,4207,26/01/26,26-Jan-26,BANGALORE,220,220KV DEVANAHALLI 400 GIS - NRS DB PURA 220 2NO STATION AFFECTED,,0:00,23:59,23:59,1439,0,night_offpeak,TRIPPED ON FAULT,forced,BANGALORE 220220KV DEVANAHALLI 400 GIS - NRS DB PURA 220 2NO STATION AFFECTED 00:00 23:59 23:59 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,154,4208,26/01/26,26-Jan-26,BANGALORE,220,220KV NRS 220 - VRUSHABHAVATI 220 NRS RAJAJINAGAR 220,,16:30,17:09,0:39,39,16,day_other,TRIPPED ON FAULT,forced,BANGALORE 220 220KV NRS 220 - VRUSHABHAVATI 220 NRS RAJAJINAGAR 220 16:30 17:09 00:39 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,154,4209,26/01/26,26-Jan-26,BANGALORE,220,220KV SRS PEENYA 220 - NRS 220 NRS RAJAJINAGAR 220,,16:30,17:09,0:39,39,16,day_other,TRIPPED ON FAULT,forced,BANGALORE 220 220KV SRS PEENYA 220 - NRS 220 NRS RAJAJINAGAR 220 16:30 17:09 00:39 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,154,4210,26/01/26,26-Jan-26,BANGALORE,220,HV1 NRS RAJAJINAGAR 220,,16:30,17:28,0:58,58,16,day_other,MAIN SUPPLY FAILED,forced,BANGALORE 220 HV1 NRS RAJAJINAGAR 220 16:30 17:28 00:58 MAIN SUPPLY FAILED
OUTAGES JAN-26.pdf,154,4211,26/01/26,26-Jan-26,BANGALORE,220,HV2 NRS RAJAJINAGAR 220,,16:30,17:57,1:27,87,16,day_other,TRIPPED ON FAULT,forced,BANGALORE 220 HV2 NRS RAJAJINAGAR 220 16:30 17:57 01:27 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,157,4296,27/01/26,27-Jan-26,BANGALORE,66,"66KV CHANNAPATNA 220 - KOTHIPURA 2 - BEVOORBEVOOR, DASHAVARA, SANKALGERE, VANDARAGUPPE",,13:09,13:43,0:34,34,13,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,"BANGALORE 6666KV CHANNAPATNA 220 - KOTHIPURA 2 - BEVOORBEVOOR, DASHAVARA, SANKALGERE, VANDARAGUPPE13:09 13:43 00:34 LINE CLEAR AVAILED"
OUTAGES JAN-26.pdf,157,4297,27/01/26,27-Jan-26,BANGALORE,66,"66KV CHANNAPATNA 220 - KOTHIPURA 2 - BEVOORBEVOOR, DASHAVARA, SANKALGERE, VANDARAGUPPE",,13:43,13:55,0:12,12,13,solar_window,TRIPPED ON FAULT,forced,"BANGALORE 6666KV CHANNAPATNA 220 - KOTHIPURA 2 - BEVOORBEVOOR, DASHAVARA, SANKALGERE, VANDARAGUPPE13:43 13:55 00:12 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,157,4298,27/01/26,27-Jan-26,BANGALORE,66,"66KV CHINTAMANI 220 - K RAGHUTTAHALLIK RAGHUTTAHALLI, BOMMEPALLI CROSS, YENNIGADALE",,18:24,18:32,0:08,8,18,evening_peak,TRIPPED ON FAULT,forced,"BANGALORE 66 66KV CHINTAMANI 220 - K RAGHUTTAHALLIK RAGHUTTAHALLI, BOMMEPALLI CROSS, YENNIGADALE18:24 18:32 00:08 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,157,4299,27/01/26,27-Jan-26,BANGALORE,66,"66KV K RAGHUTTAHALLI - BOMMEPALLI BOMMEPALLI, YENNIGADALE",,18:24,18:38,0:14,14,18,evening_peak,TRIPPED ON FAULT,forced,"BANGALORE 66 66KV K RAGHUTTAHALLI - BOMMEPALLI BOMMEPALLI, YENNIGADALE 18:24 18:38 00:14 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,157,4300,27/01/26,27-Jan-26,BANGALORE,66,"66KV KHODAYS 220 - BTM 4TH PHASEBTM 4TH PHASE, SOUDELA, DLF ANNABEL",,17:45,18:00,0:15,15,17,day_other,LINE CLEAR AVAILED,planned_or_line_clear,"BANGALORE 66 66KV KHODAYS 220 - BTM 4TH PHASEBTM 4TH PHASE, SOUDELA, DLF ANNABEL17:45 18:00 00:15 LINE CLEAR AVAILED"
OUTAGES JAN-26.pdf,157,4301,27/01/26,27-Jan-26,BANGALORE,66,66KV KOLAR 220 - PGCIL AUX - SUGUTUR - SM MANGALASM MANGALA,,10:00,10:10,0:10,10,10,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 6666KV KOLAR 220 - PGCIL AUX - SUGUTUR - SM MANGALASM MANGALA 10:00 10:10 00:10 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,157,4302,27/01/26,27-Jan-26,BANGALORE,66,"66KV KOLAR 220 - VOKKALERIVOKKALERI, KC VALLEY PUMP HOUSE",,10:05,12:05,2:00,120,10,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,"BANGALORE 66 66KV KOLAR 220 - VOKKALERIVOKKALERI, KC VALLEY PUMP HOUSE10:05 12:05 02:00 LINE CLEAR AVAILED"
OUTAGES JAN-26.pdf,157,4303,27/01/26,27-Jan-26,BANGALORE,66,66KV KUMBALAGODU 220 - HEJJALA HEJJALA,,6:40,6:45,0:05,5,6,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV KUMBALAGODU 220 - HEJJALA HEJJALA 06:40 06:45 00:05 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,157,4304,27/01/26,27-Jan-26,BANGALORE,66,66KV SRS PEENYA 220 - KHB DG-1 NO STATION AFFECTED,,14:12,16:49,2:37,157,14,solar_window,TRIPPED ON FAULT,forced,BANGALORE 66 66KV SRS PEENYA 220 - KHB DG-1 NO STATION AFFECTED 14:12 16:49 02:37 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,157,4305,27/01/26,27-Jan-26,BANGALORE,66,66KV T GOLLAHALLI 220 - KGF 1 NO STATION AFFECTED,,0:00,23:59,23:59,1439,0,night_offpeak,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV T GOLLAHALLI 220 - KGF 1 NO STATION AFFECTED 00:00 23:59 23:59 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,157,4306,27/01/26,27-Jan-26,BANGALORE,66,66KV Y HUNASENAHALLI - PALLICHERLU NO STATION AFFECTED,,18:58,19:15,0:17,17,18,evening_peak,TRIPPED ON FAULT,forced,BANGALORE 66 66KV Y HUNASENAHALLI - PALLICHERLU NO STATION AFFECTED 18:58 19:15 00:17 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,157,4307,27/01/26,27-Jan-26,BANGALORE,66,HV1 BTM 4TH PHASE,,19:49,19:54,0:05,5,19,evening_peak,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV1 BTM 4TH PHASE 19:49 19:54 00:05 LINE CLEAR AVAILED
