date,timestamp,hour,day_of_week,load_2024_mw,load_2023_mw,synthetic_ev_demand_mw,predicted_ev_demand_mw,managed_ev_shift_mw,recommended_charge_score,charging_action,grid_stress_index_0_100,outages_active_hour,dominant_power_resource_day,nearest_ev_point_name_hour,nearest_ev_distance_km_hour
2024-12-10,2024-12-10 02:00:00,2,Saturday,6022.334999999999,9139.8225,38.956,42.059,0.0,100.0,charge_now,5.38,,thermal,ev_node_5305546325,137.85530675705792
2024-12-10,2024-12-10 03:00:00,3,Saturday,5706.865,8978.55,38.579,41.027,0.0,100.0,charge_now,3.4,,thermal,Tata Power TSS Sirsi,63.79127593290384
2024-12-10,2024-12-10 04:00:00,4,Saturday,6034.395,8679.842499999999,36.533,40.487,0.0,100.0,charge_now,8.44,,thermal,ev_node_5305546325,65.06362826662678
2024-12-10,2024-12-10 05:00:00,5,Saturday,6291.182500000001,8613.3,35.157,39.926,0.0,100.0,charge_now,15.74,,thermal,ev_node_5305546325,101.7949870162604
2024-12-10,2024-12-10 06:00:00,6,Saturday,6639.0575,8809.3475,95.608,92.015,0.0,76.5,charge_now,23.5,,thermal,Tata Power TSS Sirsi,94.01966104775342
2024-12-10,2024-12-10 07:00:00,7,Saturday,7364.3875,9833.625,100.11,91.001,0.0,67.92,flexible,32.08,,thermal,ev_node_5305546325,73.79847604974074
2024-12-10,2024-12-10 08:00:00,8,Saturday,7750.44,10586.11,94.814,101.665,0.0,56.39,flexible,43.61,,thermal,ev_node_5305546325,65.30782243768468
2024-12-10,2024-12-10 09:00:00,9,Saturday,7973.02,11246.82,92.733,96.721,0.0,51.86,flexible,48.14,,thermal,Tata Power TSS Sirsi,59.434589055318256
2024-12-10,2024-12-10 10:00:00,10,Saturday,8715.829999999998,13486.455,62.768,77.747,0.0,37.87,delay_charge,62.13,,thermal,Tata Power TSS Sirsi,70.10414146025127
2024-12-10,2024-12-10 11:00:00,11,Saturday,8556.7175,13367.63,59.028,70.695,0.0,42.04,delay_charge,57.96,,thermal,ev_node_5305546325,47.92862195
2024-12-10,2024-12-10 12:00:00,12,Saturday,8471.3975,13478.1,59.864,69.791,0.0,44.76,delay_charge,55.24,,thermal,ev_node_5305546325,93.54034781952846
2024-12-10,2024-12-10 13:00:00,13,Saturday,8229.7225,13406.5825,60.494,69.482,0.0,64.81,flexible,53.19,,thermal,ev_node_5305546325,50.43728128934532
2024-12-10,2024-12-10 14:00:00,14,Saturday,8169.4175,13160.0275,61.423,71.329,0.0,67.83,flexible,50.17,,thermal,Urja Charging Station,50.94835813
2024-12-10,2024-12-10 15:00:00,15,Saturday,7604.264999999999,12913.4625,64.819,72.16,0.0,78.88,charge_now,39.12,,thermal,ev_node_5305546325,39.10047362778041
2024-12-10,2024-12-10 16:00:00,16,Saturday,7871.1975,11369.965,68.234,72.608,0.0,54.23,flexible,45.77,,thermal,ev_way_1510242804,54.18735238683504
2024-12-10,2024-12-10 17:00:00,17,Saturday,7438.354999999999,10532.3075,180.632,189.091,0.0,66.26,flexible,33.74,,thermal,ev_node_5305546325,71.51373107
2024-12-10,2024-12-10 18:00:00,18,Saturday,7583.339999999999,9957.6225,179.229,203.902,0.0,64.58,flexible,35.42,,thermal,ev_node_13238855163,114.01402837525582
2024-12-10,2024-12-10 19:00:00,19,Saturday,7721.635000000001,9554.1375,174.462,188.03,0.0,59.6,flexible,40.4,,thermal,ev_node_6128170285,41.732358932113485
2024-12-10,2024-12-10 20:00:00,20,Saturday,7340.075,9261.4325,178.646,183.29,0.0,71.41,flexible,28.59,,thermal,ev_node_5305546325,134.65370042607174
2024-12-10,2024-12-10 21:00:00,21,Saturday,6941.4375,8763.485,170.911,183.321,0.0,73.86,charge_now,26.14,,thermal,,
2024-12-10,2024-12-10 22:00:00,22,Saturday,6505.4125,8340.6475,166.218,182.834,0.0,78.75,charge_now,21.25,,thermal,ev_node_6128146875,67.17787365618761
2024-12-10,2024-12-10 23:00:00,23,Saturday,6145.72,8267.220000000001,60.241,72.314,0.0,88.97,charge_now,11.03,,thermal,ev_node_13625197611,35.57577232415643
2024-12-11,2024-12-11 00:00:00,0,Tuesday,8193.275000000001,7082.7525,21.352,21.492,0.0,90.24,charge_now,15.76,13.0,thermal,,
2024-12-11,2024-12-11 01:00:00,1,Tuesday,8137.75,7026.752500000001,21.332,21.481,0.0,91.88,charge_now,14.12,16.0,thermal,,
2024-12-11,2024-12-11 02:00:00,2,Tuesday,7927.4375,6781.5825,21.284,21.406,0.0,99.86,charge_now,6.14,13.0,thermal,,
2024-12-11,2024-12-11 03:00:00,3,Tuesday,7931.8075,6828.4575,21.244,21.257,0.0,97.73,charge_now,8.27,13.0,thermal,,
2024-12-11,2024-12-11 04:00:00,4,Tuesday,7997.955,6780.2125,20.866,21.107,0.0,95.12,charge_now,10.88,13.0,thermal,ev_way_1496159597,94.60232261777004
2024-12-11,2024-12-11 05:00:00,5,Tuesday,8452.115,6965.49,20.702,20.88,0.0,86.93,charge_now,19.07,13.0,thermal,,
2024-12-11,2024-12-11 06:00:00,6,Tuesday,9214.8975,7148.3325,55.563,58.494,0.0,57.62,flexible,30.38,16.0,thermal,ev_node_6128146875,69.08063091820156
2024-12-11,2024-12-11 07:00:00,7,Tuesday,11361.03,8273.8325,59.413,62.449,0.0,40.89,delay_charge,47.11,23.0,thermal,,
2024-12-11,2024-12-11 08:00:00,8,Tuesday,12232.51,8986.0825,63.897,64.91,0.0,38.91,delay_charge,49.09,30.0,thermal,ev_node_13238855163,52.7794741637632
2024-12-11,2024-12-11 09:00:00,9,Tuesday,12592.2375,9635.0625,66.691,66.897,0.0,33.57,delay_charge,54.43,35.0,thermal,Ather Grid,63.57521815124424
2024-12-11,2024-12-11 10:00:00,10,Tuesday,14003.9625,10152.5375,45.732,50.156,0.0,10.92,delay_charge,77.08,58.0,thermal,Tata Power TSS Sirsi,124.7669617355533
2024-12-11,2024-12-11 11:00:00,11,Tuesday,13414.755,9657.815,40.023,45.884,0.0,9.87,delay_charge,78.13,78.0,thermal,Tata Power TSS Sirsi,58.61831887185239
2024-12-11,2024-12-11 12:00:00,12,Tuesday,13159.4225,9286.1925,38.483,41.66,0.0,10.7,delay_charge,77.3,87.0,thermal,ev_node_5305546325,66.98173157904213
2024-12-11,2024-12-11 13:00:00,13,Tuesday,13006.365,9616.38,39.997,40.319,0.0,31.64,delay_charge,74.36,86.0,thermal,ev_node_5305546325,118.2415334233676
2024-12-11,2024-12-11 14:00:00,14,Tuesday,12893.105,9497.95,41.435,41.136,0.0,40.22,delay_charge,65.78,72.0,thermal,Tata Power TSS Sirsi,51.03636978970084
2024-12-11,2024-12-11 15:00:00,15,Tuesday,12921.06,9461.25,41.142,40.342,0.0,39.63,delay_charge,66.37,65.0,thermal,ev_node_5305546325,45.63962159545014
2024-12-11,2024-12-11 16:00:00,16,Tuesday,12584.57,9028.145,44.172,44.606,0.0,28.08,delay_charge,59.92,67.0,thermal,Gogate Plaza,56.03601517463625
2024-12-11,2024-12-11 17:00:00,17,Tuesday,11329.59,8336.692500000001,106.998,107.484,0.0,37.45,delay_charge,50.55,53.0,thermal,,
2024-12-11,2024-12-11 18:00:00,18,Tuesday,11016.825,8376.494999999999,112.064,107.823,0.0,45.9,flexible,42.1,36.0,thermal,ev_node_5305546325,48.59842402
2024-12-11,2024-12-11 19:00:00,19,Tuesday,10480.135,7614.924999999999,104.384,109.396,0.0,51.02,flexible,36.98,24.0,thermal,ev_node_13625197611,51.915619895810295
2024-12-11,2024-12-11 20:00:00,20,Tuesday,9462.83,7022.532499999999,96.779,106.019,0.0,52.16,flexible,35.84,26.0,thermal,,
2024-12-11,2024-12-11 21:00:00,21,Tuesday,9043.3925,6873.517500000001,97.631,97.537,0.0,58.73,flexible,29.27,24.0,thermal,,
2024-12-11,2024-12-11 22:00:00,22,Tuesday,8821.585,6608.2875,95.182,96.156,0.0,61.83,flexible,26.17,23.0,thermal,,
2024-12-11,2024-12-11 23:00:00,23,Tuesday,8700.165,6476.0375,33.074,46.901,0.0,64.76,flexible,23.24,22.0,thermal,ev_node_13625197611,27.430986467990365
2024-12-12,2024-12-12 00:00:00,0,Thursday,7468.6425,8742.7675,26.638,27.749,0.0,92.74,charge_now,13.26,15.0,thermal,,
2024-12-12,2024-12-12 01:00:00,1,Thursday,7482.785,8674.6575,26.148,26.513,0.0,90.21,charge_now,15.79,15.0,thermal,,
2024-12-12,2024-12-12 02:00:00,2,Thursday,7116.5625,8158.684999999999,25.311,25.549,0.0,97.05,charge_now,8.95,15.0,thermal,,
2024-12-12,2024-12-12 03:00:00,3,Thursday,7005.554999999999,8169.13,25.633,25.517,0.0,99.81,charge_now,6.19,16.0,thermal,,
2024-12-12,2024-12-12 04:00:00,4,Thursday,7335.9575,8335.195,25.551,25.603,0.0,94.18,charge_now,11.82,17.0,thermal,ev_node_6128170285,31.54909796841668
2024-12-12,2024-12-12 05:00:00,5,Thursday,7871.32,8723.1,25.598,25.55,0.0,84.01,charge_now,21.99,16.0,thermal,,
2024-12-12,2024-12-12 06:00:00,6,Thursday,8907.255,9046.8925,70.305,70.13,0.0,57.57,flexible,30.43,16.0,thermal,ev_node_6128146875,52.36081503180373
2024-12-12,2024-12-12 07:00:00,7,Thursday,10799.9375,10654.875,77.725,74.722,0.0,44.11,delay_charge,43.89,13.0,thermal,,
2024-12-12,2024-12-12 08:00:00,8,Thursday,12158.9275,12059.72,81.724,78.61,0.0,29.47,delay_charge,58.53,16.0,thermal,ev_node_9527967749,30.926587850161383
2024-12-12,2024-12-12 09:00:00,9,Thursday,12331.685,13105.5925,87.271,79.83,0.0,26.15,delay_charge,61.85,30.0,thermal,ev_node_6128146875,102.03230994104185
2024-12-12,2024-12-12 10:00:00,10,Thursday,13293.28,13127.07,59.131,56.571,0.0,11.41,delay_charge,76.59,68.0,thermal,Tata Power TSS Sirsi,75.44394008780544
2024-12-12,2024-12-12 11:00:00,11,Thursday,12406.7775,13336.615,55.269,52.843,0.0,11.88,delay_charge,76.12,78.0,thermal,ev_node_5305546325,71.23008359807227
2024-12-12,2024-12-12 12:00:00,12,Thursday,12026.9975,13697.5075,59.213,53.312,0.0,20.55,delay_charge,67.45,77.0,thermal,Tata Power TSS Sirsi,51.77550183147791
2024-12-12,2024-12-12 13:00:00,13,Thursday,11659.165,13463.0625,59.281,54.664,0.0,41.94,delay_charge,64.06,73.0,thermal,ev_node_6128170285,82.03857450369867
2024-12-12,2024-12-12 14:00:00,14,Thursday,11223.6125,12974.1,57.923,58.062,0.0,44.53,delay_charge,61.47,72.0,thermal,Tata Power TSS Sirsi,28.723577884579736
2024-12-12,2024-12-12 15:00:00,15,Thursday,11115.8825,13066.625,58.828,58.672,0.0,46.12,flexible,59.88,79.0,thermal,ev_node_5305546325,53.736467668035026
2024-12-12,2024-12-12 16:00:00,16,Thursday,11060.8325,12509.4025,62.264,60.586,0.0,31.37,delay_charge,56.63,76.0,thermal,Tata Power TSS Sirsi,73.99780798949844
2024-12-12,2024-12-12 17:00:00,17,Thursday,10355.9875,11294.7825,145.509,142.357,0.0,38.2,delay_charge,49.8,62.0,thermal,ev_node_10178076779,53.4994042468748
2024-12-12,2024-12-12 18:00:00,18,Thursday,10118.5425,10598.7425,142.401,140.215,0.0,46.79,flexible,41.21,38.0,thermal,ev_node_6128146875,78.22681397374609
2024-12-12,2024-12-12 19:00:00,19,Thursday,9710.4575,9657.7475,132.194,135.424,0.0,50.71,flexible,37.29,30.0,thermal,ev_node_13625197611,51.915619895810295
2024-12-12,2024-12-12 20:00:00,20,Thursday,9039.9425,8993.89,125.278,110.752,0.0,54.46,flexible,33.54,22.0,thermal,,
2024-12-12,2024-12-12 21:00:00,21,Thursday,8479.185,8513.502499999999,120.723,119.055,0.0,58.36,flexible,29.64,28.0,thermal,ev_node_6128146875,40.83455746031552
2024-12-12,2024-12-12 22:00:00,22,Thursday,8002.735,8690.099999999999,125.078,95.549,0.0,61.67,flexible,26.33,25.0,thermal,,
2024-12-12,2024-12-12 23:00:00,23,Thursday,7656.014999999999,8608.9175,44.679,45.371,0.0,68.43,flexible,19.57,18.0,thermal,ev_node_13625197611,27.430986467990365
2024-12-13,2024-12-13 00:00:00,0,Friday,6920.309999999999,8702.58,26.161,26.319,0.0,89.58,charge_now,16.42,17.0,thermal,,
2024-12-13,2024-12-13 01:00:00,1,Friday,6900.924999999999,8510.09,25.852,25.871,0.0,92.04,charge_now,13.96,17.0,thermal,,
2024-12-13,2024-12-13 02:00:00,2,Friday,6547.95,8120.4075,24.838,25.171,0.0,93.66,charge_now,12.34,18.0,thermal,,
2024-12-13,2024-12-13 03:00:00,3,Friday,6452.795,8367.074999999999,26.209,25.638,0.0,99.39,charge_now,6.61,17.0,thermal,,
2024-12-13,2024-12-13 04:00:00,4,Friday,6526.715,8450.84,26.154,26.081,0.0,96.47,charge_now,9.53,19.0,thermal,ev_node_5305546325,150.60362537791866
2024-12-13,2024-12-13 05:00:00,5,Friday,7268.445,8797.2275,26.027,26.296,0.0,85.88,charge_now,20.12,16.0,thermal,,
2024-12-13,2024-12-13 06:00:00,6,Friday,8496.57,9264.0125,72.53,71.828,0.0,59.21,flexible,28.79,17.0,thermal,ev_node_6128170285,111.70429478162065
2024-12-13,2024-12-13 07:00:00,7,Friday,10583.1975,10946.0325,79.333,76.859,0.0,42.78,delay_charge,45.22,16.0,thermal,,
2024-12-13,2024-12-13 08:00:00,8,Friday,11934.695,12192.1275,82.207,80.438,0.0,28.51,delay_charge,59.49,19.0,thermal,ev_node_6128170285,37.81147231685066
2024-12-13,2024-12-13 09:00:00,9,Friday,12378.325,13322.2075,87.314,81.712,0.0,23.18,delay_charge,64.82,28.0,thermal,Gogate Plaza,88.54459719137873
2024-12-13,2024-12-13 10:00:00,10,Friday,12948.7225,14001.7475,63.756,60.517,0.0,14.9,delay_charge,73.1,52.0,thermal,ev_node_5305546325,81.44400825217751
2024-12-13,2024-12-13 11:00:00,11,Friday,12250.4825,13649.045,56.625,56.808,0.0,13.19,delay_charge,74.81,80.0,thermal,ev_node_5305546325,63.65997288864347
2024-12-13,2024-12-13 12:00:00,12,Friday,11636.9475,13495.1725,57.847,56.905,0.0,19.01,delay_charge,68.99,88.0,thermal,Tata Power TSS Sirsi,31.04241480910575
2024-12-13,2024-12-13 13:00:00,13,Friday,11735.9825,13406.3975,57.428,56.989,0.0,36.89,delay_charge,69.11,82.0,thermal,ev_node_5305546325,62.13204098889608
2024-12-13,2024-12-13 14:00:00,14,Friday,11283.9575,12871.95,56.806,58.353,0.0,42.36,delay_charge,63.64,77.0,thermal,Gogate Plaza,39.44027325784474
2024-12-13,2024-12-13 15:00:00,15,Friday,11153.0425,12955.8125,58.063,58.573,0.0,45.25,flexible,60.75,78.0,thermal,ev_node_5305546325,78.97992373940107
2024-12-13,2024-12-13 16:00:00,16,Friday,11120.0875,12544.4225,62.05,62.078,0.0,30.17,delay_charge,57.83,77.0,thermal,ev_way_1510242804,63.02155747712934
2024-12-13,2024-12-13 17:00:00,17,Friday,10471.22,10945.4575,142.396,142.788,0.0,40.17,delay_charge,47.83,61.0,thermal,Urja Charging Station,11.763563497944435
2024-12-13,2024-12-13 18:00:00,18,Friday,10534.46,10182.7125,133.994,134.241,0.0,42.49,delay_charge,45.51,45.0,thermal,Tata Power TSS Sirsi,64.43963747
2024-12-13,2024-12-13 19:00:00,19,Friday,9686.46,9855.5875,133.805,134.503,0.0,48.98,flexible,39.02,32.0,thermal,ev_node_13625197611,51.915619895810295
2024-12-13,2024-12-13 20:00:00,20,Friday,9000.744999999999,8954.452500000001,123.858,128.243,0.0,52.95,flexible,35.05,27.0,thermal,,
2024-12-13,2024-12-13 21:00:00,21,Friday,8576.4025,8517.7575,119.967,122.548,0.0,56.87,flexible,31.13,23.0,thermal,,
2024-12-13,2024-12-13 22:00:00,22,Friday,7947.3125,8708.925,125.371,122.663,0.0,61.71,flexible,26.29,22.0,thermal,,
2024-12-13,2024-12-13 23:00:00,23,Friday,7594.9175,8576.01,43.796,45.139,0.0,64.74,flexible,23.26,22.0,thermal,ev_node_13625197611,39.115899909443584
2024-12-14,2024-12-14 00:00:00,0,Saturday,6869.625,8489.0875,22.442,23.955,0.0,89.42,charge_now,16.58,17.0,thermal,Gogate Plaza,47.31337227248964
2024-12-14,2024-12-14 01:00:00,1,Saturday,7002.395,8559.195,22.154,22.827,0.0,84.54,charge_now,21.46,16.0,thermal,,
2024-12-14,2024-12-14 02:00:00,2,Saturday,6591.605,8150.8425,22.005,22.236,0.0,94.37,charge_now,11.63,15.0,thermal,,
2024-12-14,2024-12-14 03:00:00,3,Saturday,6429.259999999999,8085.82,22.068,22.113,0.0,96.98,charge_now,9.02,16.0,thermal,,
2024-12-14,2024-12-14 04:00:00,4,Saturday,6629.505,8418.0775,22.565,22.455,0.0,92.68,charge_now,13.32,14.0,thermal,,
2024-12-14,2024-12-14 05:00:00,5,Saturday,6979.075,8603.630000000001,22.546,22.871,0.0,87.38,charge_now,18.62,14.0,thermal,ev_way_1510242804,82.46885497047934
2024-12-14,2024-12-14 06:00:00,6,Saturday,8178.287499999999,9132.265,61.772,62.688,0.0,55.18,flexible,32.82,14.0,thermal,ev_node_13238855163,52.7794741637632
2024-12-14,2024-12-14 07:00:00,7,Saturday,9942.37,11168.3925,71.736,68.626,0.0,44.23,delay_charge,43.77,20.0,thermal,,
2024-12-14,2024-12-14 08:00:00,8,Saturday,11219.565,12368.42,74.34,72.584,0.0,30.98,delay_charge,57.02,18.0,thermal,,
2024-12-14,2024-12-14 09:00:00,9,Saturday,11436.025,13525.935,81.95,79.192,0.0,32.53,delay_charge,55.47,13.0,thermal,ev_node_12968864355,58.39576887885599
2024-12-14,2024-12-14 10:00:00,10,Saturday,12488.0375,14086.9325,54.452,57.036,0.0,12.73,delay_charge,75.27,34.0,thermal,Gogate Plaza,59.07475294846835
2024-12-14,2024-12-14 11:00:00,11,Saturday,11975.63,13331.0725,48.616,50.535,0.0,10.89,delay_charge,77.11,48.0,thermal,Gogate Plaza,55.68639488650069
2024-12-14,2024-12-14 12:00:00,12,Saturday,11597.2925,13112.765,47.82,48.545,0.0,12.5,delay_charge,75.5,51.0,thermal,Tata Power TSS Sirsi,91.21817587488144
2024-12-14,2024-12-14 13:00:00,13,Saturday,11437.71,12915.42,47.862,47.557,0.0,33.83,delay_charge,72.17,50.0,thermal,Gogate Plaza,54.97491128556843
2024-12-14,2024-12-14 14:00:00,14,Saturday,10825.5325,12623.405,49.932,49.3,0.0,45.81,flexible,60.19,49.0,thermal,Tata Power TSS Sirsi,25.27308244840726
2024-12-14,2024-12-14 15:00:00,15,Saturday,11067.995,12810.285,51.026,50.966,0.0,47.14,flexible,58.86,41.0,thermal,Tata Power TSS Sirsi,62.86870369985601
2024-12-14,2024-12-14 16:00:00,16,Saturday,11128.735,12660.4075,54.536,54.364,0.0,28.17,delay_charge,59.83,38.0,thermal,ev_way_1510242804,36.37529332917664
2024-12-14,2024-12-14 17:00:00,17,Saturday,10353.4275,11440.295,126.381,128.423,0.0,33.08,delay_charge,54.92,41.0,thermal,Gogate Plaza,42.48781914722107
2024-12-14,2024-12-14 18:00:00,18,Saturday,10088.09,10539.27,119.913,125.249,0.0,38.92,delay_charge,49.08,35.0,thermal,Gogate Plaza,88.56730857354162
2024-12-14,2024-12-14 19:00:00,19,Saturday,9276.1,9722.13,115.752,118.235,0.0,48.25,flexible,39.75,21.0,thermal,ev_node_13625197611,51.915619895810295
2024-12-14,2024-12-14 20:00:00,20,Saturday,8560.485,9081.5375,109.709,115.426,0.0,51.33,flexible,36.67,20.0,thermal,,
2024-12-14,2024-12-14 21:00:00,21,Saturday,7885.1375,8513.175000000001,105.475,109.264,0.0,56.79,flexible,31.21,19.0,thermal,,
2024-12-14,2024-12-14 22:00:00,22,Saturday,7449.617499999999,8541.2375,107.264,106.658,0.0,59.77,flexible,28.23,19.0,thermal,,
2024-12-14,2024-12-14 23:00:00,23,Saturday,7285.4175,8547.130000000001,38.149,39.583,0.0,63.2,flexible,24.8,18.0,thermal,ev_node_13625197611,27.430986467990365
2024-12-15,2024-12-15 00:00:00,0,Sunday,6726.1675,8515.432499999999,22.814,24.67,0.0,92.56,charge_now,13.44,13.0,thermal,,
2024-12-15,2024-12-15 01:00:00,1,Sunday,6703.025,8540.68,23.017,23.506,0.0,93.96,charge_now,12.04,17.0,thermal,Tata Power TSS Sirsi,54.72742785409378
2024-12-15,2024-12-15 02:00:00,2,Sunday,6613.865,8036.0175,21.945,22.942,0.0,97.12,charge_now,8.88,14.0,thermal,,
2024-12-15,2024-12-15 03:00:00,3,Sunday,6558.262500000001,8015.9775,22.051,22.38,0.0,98.89,charge_now,7.11,17.0,thermal,ev_node_5305546325,68.44234329279976
2024-12-15,2024-12-15 04:00:00,4,Sunday,6851.724999999999,8353.52,22.013,22.272,0.0,88.67,charge_now,17.33,16.0,thermal,,
2024-12-15,2024-12-15 05:00:00,5,Sunday,7259.585000000001,8735.76,22.007,22.33,0.0,78.43,charge_now,27.57,16.0,thermal,BluSmart Charging Station,71.35900957577971
2024-12-15,2024-12-15 06:00:00,6,Sunday,7830.262500000001,9252.5225,61.496,61.51,0.0,51.4,flexible,36.6,30.0,thermal,Ather Grid,91.99313887574162
2024-12-15,2024-12-15 07:00:00,7,Sunday,9133.8225,11117.2675,140.656,109.722,0.0,41.21,delay_charge,46.79,25.0,thermal,inGO,1.119813547783727
2024-12-15,2024-12-15 08:00:00,8,Sunday,10125.6825,12599.24,78.136,95.294,0.0,37.12,delay_charge,50.88,24.0,thermal,ev_node_13238855163,87.79381331561237
2024-12-15,2024-12-15 09:00:00,9,Sunday,10810.07,13794.8575,81.431,89.208,0.0,33.54,delay_charge,54.46,21.0,thermal,ev_way_1510242804,93.59419742946628
2024-12-15,2024-12-15 10:00:00,10,Sunday,12155.3925,13981.3175,53.002,57.66,0.0,10.43,delay_charge,77.57,56.0,thermal,Tata Power TSS Sirsi,51.83352352
2024-12-15,2024-12-15 11:00:00,11,Sunday,11560.6525,14140.23,48.762,50.197,0.0,11.04,delay_charge,76.96,69.0,thermal,Tata Power TSS Sirsi,68.34502727328413
2024-12-15,2024-12-15 12:00:00,12,Sunday,11106.1475,13827.055,50.205,49.6,0.0,18.18,delay_charge,69.82,62.0,thermal,Tata Power TSS Sirsi,87.93095817858594
2024-12-15,2024-12-15 13:00:00,13,Sunday,11228.1425,13551.99,49.403,49.298,0.0,33.3,delay_charge,72.7,66.0,thermal,ev_node_6128146875,25.38671519035766
2024-12-15,2024-12-15 14:00:00,14,Sunday,10891.0125,13367.83,50.661,50.532,0.0,37.86,delay_charge,68.14,66.0,thermal,Tata Power TSS Sirsi,49.27786957748193
2024-12-15,2024-12-15 15:00:00,15,Sunday,10722.26,13061.6825,51.246,51.927,0.0,44.27,delay_charge,61.73,62.0,thermal,ev_node_5305546325,61.23470118237916
2024-12-15,2024-12-15 16:00:00,16,Sunday,10040.4925,13023.98,56.937,54.697,0.0,31.0,delay_charge,57.0,59.0,thermal,ev_way_1510242804,28.22838777867856
2024-12-15,2024-12-15 17:00:00,17,Sunday,9132.585,11763.95,133.707,133.645,0.0,38.71,delay_charge,49.29,47.0,thermal,,
2024-12-15,2024-12-15 18:00:00,18,Sunday,8690.2725,10800.69,127.786,130.583,0.0,46.93,flexible,41.07,29.0,thermal,,
2024-12-15,2024-12-15 19:00:00,19,Sunday,8558.31,9700.835,117.657,126.323,0.0,52.18,flexible,35.82,21.0,thermal,ev_node_13625197611,51.915619895810295
2024-12-15,2024-12-15 20:00:00,20,Sunday,7684.43,8762.7225,108.001,115.01,0.0,55.65,flexible,32.35,21.0,thermal,,
2024-12-15,2024-12-15 21:00:00,21,Sunday,7202.255,8414.907500000001,106.983,110.303,0.0,62.51,flexible,25.49,17.0,thermal,,
2024-12-15,2024-12-15 22:00:00,22,Sunday,7073.72,8689.71,111.939,108.448,0.0,65.48,flexible,22.52,18.0,thermal,,
2024-12-15,2024-12-15 23:00:00,23,Sunday,6981.965,8587.2275,39.154,40.386,0.0,68.05,flexible,19.95,18.0,thermal,Gogate Plaza,32.83174450282922
2024-12-16,2024-12-16 00:00:00,0,Monday,6756.552500000001,8654.3,25.955,26.041,0.0,89.03,charge_now,16.97,12.0,thermal,ev_node_13238855163,100.05746629592086
2024-12-16,2024-12-16 01:00:00,1,Monday,6636.985000000001,8708.845,26.416,26.87,0.0,91.68,charge_now,14.32,11.0,thermal,,
2024-12-16,2024-12-16 02:00:00,2,Monday,6318.0725,8203.585,25.333,25.562,0.0,95.94,charge_now,10.06,12.0,thermal,,
2024-12-16,2024-12-16 03:00:00,3,Monday,6218.6075,8313.33,25.903,25.672,0.0,98.1,charge_now,7.9,14.0,thermal,,
2024-12-16,2024-12-16 04:00:00,4,Monday,6448.885,8404.195,25.699,25.684,0.0,93.6,charge_now,12.4,12.0,thermal,,
2024-12-16,2024-12-16 05:00:00,5,Monday,7067.3675,9019.0675,26.541,26.062,0.0,84.65,charge_now,21.35,14.0,thermal,,
2024-12-16,2024-12-16 06:00:00,6,Monday,8123.960000000001,9373.355,72.725,72.451,0.0,57.22,flexible,30.78,17.0,thermal,ev_node_5305546325,92.54757458640752
2024-12-16,2024-12-16 07:00:00,7,Monday,10274.9825,11311.2575,140.691,132.867,0.0,46.7,flexible,41.3,13.0,thermal,ev_node_9917415769,2.269423170522085
2024-12-16,2024-12-16 08:00:00,8,Monday,11501.7325,12513.5825,90.026,95.771,0.0,41.27,delay_charge,46.73,12.0,thermal,ev_node_9917415769,76.73357320349096
2024-12-16,2024-12-16 09:00:00,9,Monday,12219.31,12922.4125,90.89,92.852,0.0,36.73,delay_charge,51.27,20.0,thermal,ev_node_13238855163,85.8004468
2024-12-16,2024-12-16 10:00:00,10,Monday,13597.355,14079.2575,63.42,59.736,0.0,9.81,delay_charge,78.19,42.0,thermal,ev_node_5305546325,70.52368346818703
2024-12-16,2024-12-16 11:00:00,11,Monday,13566.5525,13506.8725,55.974,55.546,0.0,11.06,delay_charge,76.94,52.0,thermal,ev_way_1510242804,67.72207378765322
2024-12-16,2024-12-16 12:00:00,12,Monday,13208.3075,13539.32,56.814,55.247,0.0,15.2,delay_charge,72.8,46.0,thermal,ev_node_5305546325,57.544653825201245
2024-12-16,2024-12-16 13:00:00,13,Monday,12738.885,13308.3375,55.747,54.883,0.0,32.89,delay_charge,73.11,53.0,thermal,Gogate Plaza,49.55753606625949
2024-12-16,2024-12-16 14:00:00,14,Monday,12256.8375,12892.6875,56.174,55.573,0.0,39.99,delay_charge,66.01,54.0,thermal,ev_node_5305546325,78.15526406819765
2024-12-16,2024-12-16 15:00:00,15,Monday,12497.7875,12838.05,56.024,55.809,0.0,40.28,delay_charge,65.72,41.0,thermal,ev_node_5305546325,55.35357098688493
2024-12-16,2024-12-16 16:00:00,16,Monday,12480.7575,12687.5225,61.374,59.832,0.0,25.93,delay_charge,62.07,39.0,thermal,ev_way_1510242804,54.18735238683504
2024-12-16,2024-12-16 17:00:00,17,Monday,11341.945,11362.5275,142.945,141.207,0.0,33.5,delay_charge,54.5,40.0,thermal,Tata Power TSS Sirsi,62.19599978511969
2024-12-16,2024-12-16 18:00:00,18,Monday,10672.51,10477.0975,136.836,133.854,0.0,40.96,delay_charge,47.04,29.0,thermal,Tata Power TSS Sirsi,49.75645251557896
2024-12-16,2024-12-16 19:00:00,19,Monday,9712.2125,9547.495,129.272,132.749,0.0,48.41,flexible,39.59,21.0,thermal,ev_node_13625197611,51.915619895810295
2024-12-16,2024-12-16 20:00:00,20,Monday,8902.215,8932.78,123.403,127.278,0.0,52.68,flexible,35.32,17.0,thermal,,
2024-12-16,2024-12-16 21:00:00,21,Monday,8334.9825,8505.529999999999,118.908,122.146,0.0,55.25,flexible,32.75,18.0,thermal,,
